Vin_A,Vin_B,Vin_C,TEMP,pvdd,Lmin,Wmin,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p,Leakage_power
0.0,0.0,1.0,88.77779426063427,0.9223456669475798,3.25665296924754e-08,2.483581829668201e-07,8.050145881828923e-10,7.755862680852094e-10,7.25863620077661e-10,5.045497600620315e-10,1.0517318632423498e-08,8.803362164002692e+18,7.837327641455735e-10,7.636323153148824e-10,7.547044286838871e-10,5.031943448644556e-10,9.87795683626286e-09,3.335388244529698e+18,1.6745432190007433e-06
0.0,1.0,0.0,88.77779426063427,0.9223456669475798,3.25665296924754e-08,2.483581829668201e-07,8.050145881828923e-10,7.755862680852094e-10,7.25863620077661e-10,5.045497600620315e-10,1.0517318632423498e-08,8.803362164002692e+18,7.837327641455735e-10,7.636323153148824e-10,7.547044286838871e-10,5.031943448644556e-10,9.87795683626286e-09,3.335388244529698e+18,1.3284558948694763e-06
0.0,1.0,1.0,88.77779426063427,0.9223456669475798,3.25665296924754e-08,2.483581829668201e-07,8.050145881828923e-10,7.755862680852094e-10,7.25863620077661e-10,5.045497600620315e-10,1.0517318632423498e-08,8.803362164002692e+18,7.837327641455735e-10,7.636323153148824e-10,7.547044286838871e-10,5.031943448644556e-10,9.87795683626286e-09,3.335388244529698e+18,3.674972793680367e-06
1.0,0.0,0.0,88.77779426063427,0.9223456669475798,3.25665296924754e-08,2.483581829668201e-07,8.050145881828923e-10,7.755862680852094e-10,7.25863620077661e-10,5.045497600620315e-10,1.0517318632423498e-08,8.803362164002692e+18,7.837327641455735e-10,7.636323153148824e-10,7.547044286838871e-10,5.031943448644556e-10,9.87795683626286e-09,3.335388244529698e+18,1.2436165000915513e-06
1.0,0.0,1.0,88.77779426063427,0.9223456669475798,3.25665296924754e-08,2.483581829668201e-07,8.050145881828923e-10,7.755862680852094e-10,7.25863620077661e-10,5.045497600620315e-10,1.0517318632423498e-08,8.803362164002692e+18,7.837327641455735e-10,7.636323153148824e-10,7.547044286838871e-10,5.031943448644556e-10,9.87795683626286e-09,3.335388244529698e+18,2.6295083363063944e-06
1.0,1.0,0.0,88.77779426063427,0.9223456669475798,3.25665296924754e-08,2.483581829668201e-07,8.050145881828923e-10,7.755862680852094e-10,7.25863620077661e-10,5.045497600620315e-10,1.0517318632423498e-08,8.803362164002692e+18,7.837327641455735e-10,7.636323153148824e-10,7.547044286838871e-10,5.031943448644556e-10,9.87795683626286e-09,3.335388244529698e+18,1.9777887641690867e-06
1.0,1.0,1.0,88.77779426063427,0.9223456669475798,3.25665296924754e-08,2.483581829668201e-07,8.050145881828923e-10,7.755862680852094e-10,7.25863620077661e-10,5.045497600620315e-10,1.0517318632423498e-08,8.803362164002692e+18,7.837327641455735e-10,7.636323153148824e-10,7.547044286838871e-10,5.031943448644556e-10,9.87795683626286e-09,3.335388244529698e+18,7.665263963471644e-06
0.0,0.0,0.0,115.05630208854588,0.9797553838768056,3.3631667469346134e-08,2.399778708575304e-07,7.26808769405707e-10,7.718612706604745e-10,7.300374539897574e-10,4.809814024493645e-10,1.011062991945038e-08,8.190895708564841e+18,7.835734971908477e-10,7.683814479101203e-10,7.882745307158144e-10,4.95259296579379e-10,9.864895963723232e-09,3.392217305982878e+18,1.5149150000474922e-06
0.0,0.0,1.0,115.05630208854588,0.9797553838768056,3.3631667469346134e-08,2.399778708575304e-07,7.26808769405707e-10,7.718612706604745e-10,7.300374539897574e-10,4.809814024493645e-10,1.011062991945038e-08,8.190895708564841e+18,7.835734971908477e-10,7.683814479101203e-10,7.882745307158144e-10,4.95259296579379e-10,9.864895963723232e-09,3.392217305982878e+18,2.308657383741234e-06
0.0,1.0,0.0,115.05630208854588,0.9797553838768056,3.3631667469346134e-08,2.399778708575304e-07,7.26808769405707e-10,7.718612706604745e-10,7.300374539897574e-10,4.809814024493645e-10,1.011062991945038e-08,8.190895708564841e+18,7.835734971908477e-10,7.683814479101203e-10,7.882745307158144e-10,4.95259296579379e-10,9.864895963723232e-09,3.392217305982878e+18,1.8176799392061777e-06
0.0,1.0,1.0,115.05630208854588,0.9797553838768056,3.3631667469346134e-08,2.399778708575304e-07,7.26808769405707e-10,7.718612706604745e-10,7.300374539897574e-10,4.809814024493645e-10,1.011062991945038e-08,8.190895708564841e+18,7.835734971908477e-10,7.683814479101203e-10,7.882745307158144e-10,4.95259296579379e-10,9.864895963723232e-09,3.392217305982878e+18,4.903218100230826e-06
1.0,0.0,0.0,115.05630208854588,0.9797553838768056,3.3631667469346134e-08,2.399778708575304e-07,7.26808769405707e-10,7.718612706604745e-10,7.300374539897574e-10,4.809814024493645e-10,1.011062991945038e-08,8.190895708564841e+18,7.835734971908477e-10,7.683814479101203e-10,7.882745307158144e-10,4.95259296579379e-10,9.864895963723232e-09,3.392217305982878e+18,1.7117417002437735e-06
1.0,0.0,1.0,115.05630208854588,0.9797553838768056,3.3631667469346134e-08,2.399778708575304e-07,7.26808769405707e-10,7.718612706604745e-10,7.300374539897574e-10,4.809814024493645e-10,1.011062991945038e-08,8.190895708564841e+18,7.835734971908477e-10,7.683814479101203e-10,7.882745307158144e-10,4.95259296579379e-10,9.864895963723232e-09,3.392217305982878e+18,3.5714596974552614e-06
1.0,1.0,0.0,115.05630208854588,0.9797553838768056,3.3631667469346134e-08,2.399778708575304e-07,7.26808769405707e-10,7.718612706604745e-10,7.300374539897574e-10,4.809814024493645e-10,1.011062991945038e-08,8.190895708564841e+18,7.835734971908477e-10,7.683814479101203e-10,7.882745307158144e-10,4.95259296579379e-10,9.864895963723232e-09,3.392217305982878e+18,2.6775691969274723e-06
1.0,1.0,1.0,115.05630208854588,0.9797553838768056,3.3631667469346134e-08,2.399778708575304e-07,7.26808769405707e-10,7.718612706604745e-10,7.300374539897574e-10,4.809814024493645e-10,1.011062991945038e-08,8.190895708564841e+18,7.835734971908477e-10,7.683814479101203e-10,7.882745307158144e-10,4.95259296579379e-10,9.864895963723232e-09,3.392217305982878e+18,9.606412411002529e-06
0.0,0.0,0.0,59.07388424186033,0.8153564640048536,3.286273611620088e-08,2.418461277400147e-07,7.704282672662576e-10,7.64400310129166e-10,7.402029053532696e-10,4.767328579689984e-10,9.108207238857331e-09,9.087469045118328e+18,7.640102237382952e-10,7.751353678848631e-10,7.670649557568894e-10,4.967924598780725e-10,9.958395445849276e-09,3.37388533244763e+18,5.771262807714756e-07
0.0,0.0,1.0,59.07388424186033,0.8153564640048536,3.286273611620088e-08,2.418461277400147e-07,7.704282672662576e-10,7.64400310129166e-10,7.402029053532696e-10,4.767328579689984e-10,9.108207238857331e-09,9.087469045118328e+18,7.640102237382952e-10,7.751353678848631e-10,7.670649557568894e-10,4.967924598780725e-10,9.958395445849276e-09,3.37388533244763e+18,8.647744973760316e-07
0.0,1.0,0.0,59.07388424186033,0.8153564640048536,3.286273611620088e-08,2.418461277400147e-07,7.704282672662576e-10,7.64400310129166e-10,7.402029053532696e-10,4.767328579689984e-10,9.108207238857331e-09,9.087469045118328e+18,7.640102237382952e-10,7.751353678848631e-10,7.670649557568894e-10,4.967924598780725e-10,9.958395445849276e-09,3.37388533244763e+18,6.717045217095784e-07
0.0,1.0,1.0,59.07388424186033,0.8153564640048536,3.286273611620088e-08,2.418461277400147e-07,7.704282672662576e-10,7.64400310129166e-10,7.402029053532696e-10,4.767328579689984e-10,9.108207238857331e-09,9.087469045118328e+18,7.640102237382952e-10,7.751353678848631e-10,7.670649557568894e-10,4.967924598780725e-10,9.958395445849276e-09,3.37388533244763e+18,1.7466097373066357e-06
1.0,0.0,0.0,59.07388424186033,0.8153564640048536,3.286273611620088e-08,2.418461277400147e-07,7.704282672662576e-10,7.64400310129166e-10,7.402029053532696e-10,4.767328579689984e-10,9.108207238857331e-09,9.087469045118328e+18,7.640102237382952e-10,7.751353678848631e-10,7.670649557568894e-10,4.967924598780725e-10,9.958395445849276e-09,3.37388533244763e+18,6.184229706148139e-07
1.0,0.0,1.0,59.07388424186033,0.8153564640048536,3.286273611620088e-08,2.418461277400147e-07,7.704282672662576e-10,7.64400310129166e-10,7.402029053532696e-10,4.767328579689984e-10,9.108207238857331e-09,9.087469045118328e+18,7.640102237382952e-10,7.751353678848631e-10,7.670649557568894e-10,4.967924598780725e-10,9.958395445849276e-09,3.37388533244763e+18,1.2377815852855838e-06
1.0,1.0,0.0,59.07388424186033,0.8153564640048536,3.286273611620088e-08,2.418461277400147e-07,7.704282672662576e-10,7.64400310129166e-10,7.402029053532696e-10,4.767328579689984e-10,9.108207238857331e-09,9.087469045118328e+18,7.640102237382952e-10,7.751353678848631e-10,7.670649557568894e-10,4.967924598780725e-10,9.958395445849276e-09,3.37388533244763e+18,8.687849252119758e-07
1.0,1.0,1.0,59.07388424186033,0.8153564640048536,3.286273611620088e-08,2.418461277400147e-07,7.704282672662576e-10,7.64400310129166e-10,7.402029053532696e-10,4.767328579689984e-10,9.108207238857331e-09,9.087469045118328e+18,7.640102237382952e-10,7.751353678848631e-10,7.670649557568894e-10,4.967924598780725e-10,9.958395445849276e-09,3.37388533244763e+18,4.141747689033673e-06
0.0,0.0,0.0,118.87427849862635,0.9613288219090256,3.3632834047890555e-08,2.388436281972517e-07,7.357900692757875e-10,7.29537710956992e-10,7.725464494564686e-10,4.850622812105103e-10,9.4406956882346e-09,8.76041697417225e+18,7.215040575780755e-10,7.247071155372594e-10,7.939068428476403e-10,5.347870418935154e-10,1.0436781862052434e-08,3.609635309905075e+18,1.418392797502606e-06
0.0,0.0,1.0,118.87427849862635,0.9613288219090256,3.3632834047890555e-08,2.388436281972517e-07,7.357900692757875e-10,7.29537710956992e-10,7.725464494564686e-10,4.850622812105103e-10,9.4406956882346e-09,8.76041697417225e+18,7.215040575780755e-10,7.247071155372594e-10,7.939068428476403e-10,5.347870418935154e-10,1.0436781862052434e-08,3.609635309905075e+18,2.1552663646038425e-06
0.0,1.0,0.0,118.87427849862635,0.9613288219090256,3.3632834047890555e-08,2.388436281972517e-07,7.357900692757875e-10,7.29537710956992e-10,7.725464494564686e-10,4.850622812105103e-10,9.4406956882346e-09,8.76041697417225e+18,7.215040575780755e-10,7.247071155372594e-10,7.939068428476403e-10,5.347870418935154e-10,1.0436781862052434e-08,3.609635309905075e+18,1.7083823664062235e-06
0.0,1.0,1.0,118.87427849862635,0.9613288219090256,3.3632834047890555e-08,2.388436281972517e-07,7.357900692757875e-10,7.29537710956992e-10,7.725464494564686e-10,4.850622812105103e-10,9.4406956882346e-09,8.76041697417225e+18,7.215040575780755e-10,7.247071155372594e-10,7.939068428476403e-10,5.347870418935154e-10,1.0436781862052434e-08,3.609635309905075e+18,4.678318339223655e-06
1.0,0.0,0.0,118.87427849862635,0.9613288219090256,3.3632834047890555e-08,2.388436281972517e-07,7.357900692757875e-10,7.29537710956992e-10,7.725464494564686e-10,4.850622812105103e-10,9.4406956882346e-09,8.76041697417225e+18,7.215040575780755e-10,7.247071155372594e-10,7.939068428476403e-10,5.347870418935154e-10,1.0436781862052434e-08,3.609635309905075e+18,1.6130515789062555e-06
1.0,0.0,1.0,118.87427849862635,0.9613288219090256,3.3632834047890555e-08,2.388436281972517e-07,7.357900692757875e-10,7.29537710956992e-10,7.725464494564686e-10,4.850622812105103e-10,9.4406956882346e-09,8.76041697417225e+18,7.215040575780755e-10,7.247071155372594e-10,7.939068428476403e-10,5.347870418935154e-10,1.0436781862052434e-08,3.609635309905075e+18,3.4329447106963597e-06
1.0,1.0,0.0,118.87427849862635,0.9613288219090256,3.3632834047890555e-08,2.388436281972517e-07,7.357900692757875e-10,7.29537710956992e-10,7.725464494564686e-10,4.850622812105103e-10,9.4406956882346e-09,8.76041697417225e+18,7.215040575780755e-10,7.247071155372594e-10,7.939068428476403e-10,5.347870418935154e-10,1.0436781862052434e-08,3.609635309905075e+18,2.6137829388316847e-06
1.0,1.0,1.0,118.87427849862635,0.9613288219090256,3.3632834047890555e-08,2.388436281972517e-07,7.357900692757875e-10,7.29537710956992e-10,7.725464494564686e-10,4.850622812105103e-10,9.4406956882346e-09,8.76041697417225e+18,7.215040575780755e-10,7.247071155372594e-10,7.939068428476403e-10,5.347870418935154e-10,1.0436781862052434e-08,3.609635309905075e+18,9.11682390570942e-06
0.0,0.0,0.0,23.191639240597222,0.9797157993581136,3.310950096044035e-08,2.4254509853947144e-07,7.089620858928244e-10,7.279540772788857e-10,7.11577942467075e-10,4.979278969151939e-10,1.0102145027147704e-08,9.194830532238356e+18,8.033540066605057e-10,7.918423218456956e-10,7.922600161608187e-10,5.198537877360613e-10,9.59877647453176e-09,3.5368196198276326e+18,6.941354166846372e-07
0.0,0.0,1.0,23.191639240597222,0.9797157993581136,3.310950096044035e-08,2.4254509853947144e-07,7.089620858928244e-10,7.279540772788857e-10,7.11577942467075e-10,4.979278969151939e-10,1.0102145027147704e-08,9.194830532238356e+18,8.033540066605057e-10,7.918423218456956e-10,7.922600161608187e-10,5.198537877360613e-10,9.59877647453176e-09,3.5368196198276326e+18,1.2817528903290716e-06
0.0,1.0,0.0,23.191639240597222,0.9797157993581136,3.310950096044035e-08,2.4254509853947144e-07,7.089620858928244e-10,7.279540772788857e-10,7.11577942467075e-10,4.979278969151939e-10,1.0102145027147704e-08,9.194830532238356e+18,8.033540066605057e-10,7.918423218456956e-10,7.922600161608187e-10,5.198537877360613e-10,9.59877647453176e-09,3.5368196198276326e+18,8.311613208075592e-07
0.0,1.0,1.0,23.191639240597222,0.9797157993581136,3.310950096044035e-08,2.4254509853947144e-07,7.089620858928244e-10,7.279540772788857e-10,7.11577942467075e-10,4.979278969151939e-10,1.0102145027147704e-08,9.194830532238356e+18,8.033540066605057e-10,7.918423218456956e-10,7.922600161608187e-10,5.198537877360613e-10,9.59877647453176e-09,3.5368196198276326e+18,2.549250116383193e-06
1.0,0.0,0.0,23.191639240597222,0.9797157993581136,3.310950096044035e-08,2.4254509853947144e-07,7.089620858928244e-10,7.279540772788857e-10,7.11577942467075e-10,4.979278969151939e-10,1.0102145027147704e-08,9.194830532238356e+18,8.033540066605057e-10,7.918423218456956e-10,7.922600161608187e-10,5.198537877360613e-10,9.59877647453176e-09,3.5368196198276326e+18,7.284167375317099e-07
1.0,0.0,1.0,23.191639240597222,0.9797157993581136,3.310950096044035e-08,2.4254509853947144e-07,7.089620858928244e-10,7.279540772788857e-10,7.11577942467075e-10,4.979278969151939e-10,1.0102145027147704e-08,9.194830532238356e+18,8.033540066605057e-10,7.918423218456956e-10,7.922600161608187e-10,5.198537877360613e-10,9.59877647453176e-09,3.5368196198276326e+18,1.629365989507362e-06
1.0,1.0,0.0,23.191639240597222,0.9797157993581136,3.310950096044035e-08,2.4254509853947144e-07,7.089620858928244e-10,7.279540772788857e-10,7.11577942467075e-10,4.979278969151939e-10,1.0102145027147704e-08,9.194830532238356e+18,8.033540066605057e-10,7.918423218456956e-10,7.922600161608187e-10,5.198537877360613e-10,9.59877647453176e-09,3.5368196198276326e+18,8.56627175117306e-07
1.0,1.0,1.0,23.191639240597222,0.9797157993581136,3.310950096044035e-08,2.4254509853947144e-07,7.089620858928244e-10,7.279540772788857e-10,7.11577942467075e-10,4.979278969151939e-10,1.0102145027147704e-08,9.194830532238356e+18,8.033540066605057e-10,7.918423218456956e-10,7.922600161608187e-10,5.198537877360613e-10,9.59877647453176e-09,3.5368196198276326e+18,5.115979654442809e-06
0.0,0.0,0.0,14.409892576007309,0.9405522245240292,3.093159883903757e-08,2.397448431428284e-07,7.516834409451552e-10,7.564253825277852e-10,7.635624483837304e-10,5.064804305129328e-10,9.933550238589566e-09,8.722653281646391e+18,7.737882253894725e-10,7.530840846781195e-10,7.871119604503602e-10,5.053694516199794e-10,9.959964694975688e-09,3.4229260326748626e+18,8.1810554471214e-07
0.0,0.0,1.0,14.409892576007309,0.9405522245240292,3.093159883903757e-08,2.397448431428284e-07,7.516834409451552e-10,7.564253825277852e-10,7.635624483837304e-10,5.064804305129328e-10,9.933550238589566e-09,8.722653281646391e+18,7.737882253894725e-10,7.530840846781195e-10,7.871119604503602e-10,5.053694516199794e-10,9.959964694975688e-09,3.4229260326748626e+18,1.2532090645894727e-06
0.0,1.0,0.0,14.409892576007309,0.9405522245240292,3.093159883903757e-08,2.397448431428284e-07,7.516834409451552e-10,7.564253825277852e-10,7.635624483837304e-10,5.064804305129328e-10,9.933550238589566e-09,8.722653281646391e+18,7.737882253894725e-10,7.530840846781195e-10,7.871119604503602e-10,5.053694516199794e-10,9.959964694975688e-09,3.4229260326748626e+18,9.323402746339213e-07
0.0,1.0,1.0,14.409892576007309,0.9405522245240292,3.093159883903757e-08,2.397448431428284e-07,7.516834409451552e-10,7.564253825277852e-10,7.635624483837304e-10,5.064804305129328e-10,9.933550238589566e-09,8.722653281646391e+18,7.737882253894725e-10,7.530840846781195e-10,7.871119604503602e-10,5.053694516199794e-10,9.959964694975688e-09,3.4229260326748626e+18,2.5017918035809044e-06
1.0,0.0,0.0,14.409892576007309,0.9405522245240292,3.093159883903757e-08,2.397448431428284e-07,7.516834409451552e-10,7.564253825277852e-10,7.635624483837304e-10,5.064804305129328e-10,9.933550238589566e-09,8.722653281646391e+18,7.737882253894725e-10,7.530840846781195e-10,7.871119604503602e-10,5.053694516199794e-10,9.959964694975688e-09,3.4229260326748626e+18,8.441422494159438e-07
1.0,0.0,1.0,14.409892576007309,0.9405522245240292,3.093159883903757e-08,2.397448431428284e-07,7.516834409451552e-10,7.564253825277852e-10,7.635624483837304e-10,5.064804305129328e-10,9.933550238589566e-09,8.722653281646391e+18,7.737882253894725e-10,7.530840846781195e-10,7.871119604503602e-10,5.053694516199794e-10,9.959964694975688e-09,3.4229260326748626e+18,1.6481656499598319e-06
1.0,1.0,0.0,14.409892576007309,0.9405522245240292,3.093159883903757e-08,2.397448431428284e-07,7.516834409451552e-10,7.564253825277852e-10,7.635624483837304e-10,5.064804305129328e-10,9.933550238589566e-09,8.722653281646391e+18,7.737882253894725e-10,7.530840846781195e-10,7.871119604503602e-10,5.053694516199794e-10,9.959964694975688e-09,3.4229260326748626e+18,1.0655275692162026e-06
1.0,1.0,1.0,14.409892576007309,0.9405522245240292,3.093159883903757e-08,2.397448431428284e-07,7.516834409451552e-10,7.564253825277852e-10,7.635624483837304e-10,5.064804305129328e-10,9.933550238589566e-09,8.722653281646391e+18,7.737882253894725e-10,7.530840846781195e-10,7.871119604503602e-10,5.053694516199794e-10,9.959964694975688e-09,3.4229260326748626e+18,5.7513666970098445e-06
0.0,0.0,0.0,0.2803509842014833,0.8371196319414692,3.17820465362455e-08,2.31415549738713e-07,7.539460901108744e-10,7.163578979923347e-10,7.425034045037082e-10,5.189078650722215e-10,9.957867068753525e-09,8.691234590770908e+18,7.7565165351501e-10,7.273852192764173e-10,7.221175781473111e-10,4.97044617035588e-10,1.0203736537716912e-08,3.4430599265017574e+18,3.6639158794702887e-07
0.0,0.0,1.0,0.2803509842014833,0.8371196319414692,3.17820465362455e-08,2.31415549738713e-07,7.539460901108744e-10,7.163578979923347e-10,7.425034045037082e-10,5.189078650722215e-10,9.957867068753525e-09,8.691234590770908e+18,7.7565165351501e-10,7.273852192764173e-10,7.221175781473111e-10,4.97044617035588e-10,1.0203736537716912e-08,3.4430599265017574e+18,6.275944447681787e-07
0.0,1.0,0.0,0.2803509842014833,0.8371196319414692,3.17820465362455e-08,2.31415549738713e-07,7.539460901108744e-10,7.163578979923347e-10,7.425034045037082e-10,5.189078650722215e-10,9.957867068753525e-09,8.691234590770908e+18,7.7565165351501e-10,7.273852192764173e-10,7.221175781473111e-10,4.97044617035588e-10,1.0203736537716912e-08,3.4430599265017574e+18,4.328449225563228e-07
0.0,1.0,1.0,0.2803509842014833,0.8371196319414692,3.17820465362455e-08,2.31415549738713e-07,7.539460901108744e-10,7.163578979923347e-10,7.425034045037082e-10,5.189078650722215e-10,9.957867068753525e-09,8.691234590770908e+18,7.7565165351501e-10,7.273852192764173e-10,7.221175781473111e-10,4.97044617035588e-10,1.0203736537716912e-08,3.4430599265017574e+18,1.2319500843908807e-06
1.0,0.0,0.0,0.2803509842014833,0.8371196319414692,3.17820465362455e-08,2.31415549738713e-07,7.539460901108744e-10,7.163578979923347e-10,7.425034045037082e-10,5.189078650722215e-10,9.957867068753525e-09,8.691234590770908e+18,7.7565165351501e-10,7.273852192764173e-10,7.221175781473111e-10,4.97044617035588e-10,1.0203736537716912e-08,3.4430599265017574e+18,3.7764312490520054e-07
1.0,0.0,1.0,0.2803509842014833,0.8371196319414692,3.17820465362455e-08,2.31415549738713e-07,7.539460901108744e-10,7.163578979923347e-10,7.425034045037082e-10,5.189078650722215e-10,9.957867068753525e-09,8.691234590770908e+18,7.7565165351501e-10,7.273852192764173e-10,7.221175781473111e-10,4.97044617035588e-10,1.0203736537716912e-08,3.4430599265017574e+18,7.928296486010459e-07
1.0,1.0,0.0,0.2803509842014833,0.8371196319414692,3.17820465362455e-08,2.31415549738713e-07,7.539460901108744e-10,7.163578979923347e-10,7.425034045037082e-10,5.189078650722215e-10,9.957867068753525e-09,8.691234590770908e+18,7.7565165351501e-10,7.273852192764173e-10,7.221175781473111e-10,4.97044617035588e-10,1.0203736537716912e-08,3.4430599265017574e+18,4.430108012178657e-07
1.0,1.0,1.0,0.2803509842014833,0.8371196319414692,3.17820465362455e-08,2.31415549738713e-07,7.539460901108744e-10,7.163578979923347e-10,7.425034045037082e-10,5.189078650722215e-10,9.957867068753525e-09,8.691234590770908e+18,7.7565165351501e-10,7.273852192764173e-10,7.221175781473111e-10,4.97044617035588e-10,1.0203736537716912e-08,3.4430599265017574e+18,2.7817661031398445e-06
0.0,0.0,0.0,-23.663380772942897,0.8531732194065856,3.3827117867458224e-08,2.382915774549193e-07,7.30884644728898e-10,7.444520903619043e-10,7.710784270797511e-10,5.04838225407833e-10,9.669088032306552e-09,8.901081623278939e+18,7.796169074741667e-10,7.741851682464547e-10,7.657872948477655e-10,4.857027039975961e-10,9.598969235143249e-09,3.408788983840144e+18,2.5723301439079507e-07
0.0,0.0,1.0,-23.663380772942897,0.8531732194065856,3.3827117867458224e-08,2.382915774549193e-07,7.30884644728898e-10,7.444520903619043e-10,7.710784270797511e-10,5.04838225407833e-10,9.669088032306552e-09,8.901081623278939e+18,7.796169074741667e-10,7.741851682464547e-10,7.657872948477655e-10,4.857027039975961e-10,9.598969235143249e-09,3.408788983840144e+18,5.658564070644324e-07
0.0,1.0,0.0,-23.663380772942897,0.8531732194065856,3.3827117867458224e-08,2.382915774549193e-07,7.30884644728898e-10,7.444520903619043e-10,7.710784270797511e-10,5.04838225407833e-10,9.669088032306552e-09,8.901081623278939e+18,7.796169074741667e-10,7.741851682464547e-10,7.657872948477655e-10,4.857027039975961e-10,9.598969235143249e-09,3.408788983840144e+18,3.236082412520495e-07
0.0,1.0,1.0,-23.663380772942897,0.8531732194065856,3.3827117867458224e-08,2.382915774549193e-07,7.30884644728898e-10,7.444520903619043e-10,7.710784270797511e-10,5.04838225407833e-10,9.669088032306552e-09,8.901081623278939e+18,7.796169074741667e-10,7.741851682464547e-10,7.657872948477655e-10,4.857027039975961e-10,9.598969235143249e-09,3.408788983840144e+18,1.1764325264599494e-06
1.0,0.0,0.0,-23.663380772942897,0.8531732194065856,3.3827117867458224e-08,2.382915774549193e-07,7.30884644728898e-10,7.444520903619043e-10,7.710784270797511e-10,5.04838225407833e-10,9.669088032306552e-09,8.901081623278939e+18,7.796169074741667e-10,7.741851682464547e-10,7.657872948477655e-10,4.857027039975961e-10,9.598969235143249e-09,3.408788983840144e+18,2.616640107459894e-07
1.0,0.0,1.0,-23.663380772942897,0.8531732194065856,3.3827117867458224e-08,2.382915774549193e-07,7.30884644728898e-10,7.444520903619043e-10,7.710784270797511e-10,5.04838225407833e-10,9.669088032306552e-09,8.901081623278939e+18,7.796169074741667e-10,7.741851682464547e-10,7.657872948477655e-10,4.857027039975961e-10,9.598969235143249e-09,3.408788983840144e+18,6.991021827522392e-07
1.0,1.0,0.0,-23.663380772942897,0.8531732194065856,3.3827117867458224e-08,2.382915774549193e-07,7.30884644728898e-10,7.444520903619043e-10,7.710784270797511e-10,5.04838225407833e-10,9.669088032306552e-09,8.901081623278939e+18,7.796169074741667e-10,7.741851682464547e-10,7.657872948477655e-10,4.857027039975961e-10,9.598969235143249e-09,3.408788983840144e+18,2.8632935314074033e-07
1.0,1.0,1.0,-23.663380772942897,0.8531732194065856,3.3827117867458224e-08,2.382915774549193e-07,7.30884644728898e-10,7.444520903619043e-10,7.710784270797511e-10,5.04838225407833e-10,9.669088032306552e-09,8.901081623278939e+18,7.796169074741667e-10,7.741851682464547e-10,7.657872948477655e-10,4.857027039975961e-10,9.598969235143249e-09,3.408788983840144e+18,2.238778584487764e-06
0.0,0.0,0.0,9.259903065450487,0.8745068332551049,3.3522201654817265e-08,2.4496204816385334e-07,7.406512246542241e-10,7.948369988729527e-10,7.05579575344164e-10,5.09418307666832e-10,9.668055135573142e-09,8.864722316934131e+18,7.712151122472596e-10,7.849370839704106e-10,7.430365619049892e-10,4.968118558240144e-10,1.055710015976797e-08,3.3691910261987226e+18,3.5843432567012586e-07
0.0,0.0,1.0,9.259903065450487,0.8745068332551049,3.3522201654817265e-08,2.4496204816385334e-07,7.406512246542241e-10,7.948369988729527e-10,7.05579575344164e-10,5.09418307666832e-10,9.668055135573142e-09,8.864722316934131e+18,7.712151122472596e-10,7.849370839704106e-10,7.430365619049892e-10,4.968118558240144e-10,1.055710015976797e-08,3.3691910261987226e+18,7.162838881493065e-07
0.0,1.0,0.0,9.259903065450487,0.8745068332551049,3.3522201654817265e-08,2.4496204816385334e-07,7.406512246542241e-10,7.948369988729527e-10,7.05579575344164e-10,5.09418307666832e-10,9.668055135573142e-09,8.864722316934131e+18,7.712151122472596e-10,7.849370839704106e-10,7.430365619049892e-10,4.968118558240144e-10,1.055710015976797e-08,3.3691910261987226e+18,4.395521415343422e-07
0.0,1.0,1.0,9.259903065450487,0.8745068332551049,3.3522201654817265e-08,2.4496204816385334e-07,7.406512246542241e-10,7.948369988729527e-10,7.05579575344164e-10,5.09418307666832e-10,9.668055135573142e-09,8.864722316934131e+18,7.712151122472596e-10,7.849370839704106e-10,7.430365619049892e-10,4.968118558240144e-10,1.055710015976797e-08,3.3691910261987226e+18,1.4729321246188617e-06
1.0,0.0,0.0,9.259903065450487,0.8745068332551049,3.3522201654817265e-08,2.4496204816385334e-07,7.406512246542241e-10,7.948369988729527e-10,7.05579575344164e-10,5.09418307666832e-10,9.668055135573142e-09,8.864722316934131e+18,7.712151122472596e-10,7.849370839704106e-10,7.430365619049892e-10,4.968118558240144e-10,1.055710015976797e-08,3.3691910261987226e+18,3.733070294959005e-07
1.0,0.0,1.0,9.259903065450487,0.8745068332551049,3.3522201654817265e-08,2.4496204816385334e-07,7.406512246542241e-10,7.948369988729527e-10,7.05579575344164e-10,5.09418307666832e-10,9.668055135573142e-09,8.864722316934131e+18,7.712151122472596e-10,7.849370839704106e-10,7.430365619049892e-10,4.968118558240144e-10,1.055710015976797e-08,3.3691910261987226e+18,9.152006132847862e-07
1.0,1.0,0.0,9.259903065450487,0.8745068332551049,3.3522201654817265e-08,2.4496204816385334e-07,7.406512246542241e-10,7.948369988729527e-10,7.05579575344164e-10,5.09418307666832e-10,9.668055135573142e-09,8.864722316934131e+18,7.712151122472596e-10,7.849370839704106e-10,7.430365619049892e-10,4.968118558240144e-10,1.055710015976797e-08,3.3691910261987226e+18,4.352795643451318e-07
